u,i,label,ts
846,735,2,16
925,1066,1,16
1066,925,1,16
1053,925,2,16
925,1053,1,16
1288,775,1,16
309,647,2,16
647,1290,1,16
1290,647,1,16
1094,261,3,16
261,1094,2,16
191,1291,1,16
492,1267,1,16
1267,492,1,16
1291,191,1,16
1291,1277,10,16
1292,204,1,16
204,1292,1,16
1277,1293,1,16
1277,908,1,16
1277,135,-10,16
1277,1291,10,16
1277,905,2,16
1293,135,-10,16
1293,1277,4,16
263,1219,1,16
540,626,10,16
626,540,10,16
1261,1260,10,16
35,1294,1,16
35,1295,1,16
1295,35,1,16
7,1223,2,16
452,1270,1,16
1270,452,1,16
492,1296,1,16
452,1297,1,16
1223,7,2,16
1131,801,3,17
1094,1298,1,17
1298,1094,1,17
468,1290,1,17
1290,468,1,17
492,1299,1,17
997,1217,8,17
492,1290,1,17
492,1300,1,17
1300,492,1,17
945,35,4,17
1277,1268,2,17
1290,492,1,17
1299,492,1,17
1244,1128,1,17
1207,786,1,17
1207,1279,1,17
1128,1244,1,17
1217,997,8,17
359,832,-10,17
905,1267,2,17
1267,905,1,17
905,927,1,17
927,905,3,17
1094,1301,1,17
1301,1094,1,17
270,1301,1,17
1299,35,1,17
35,380,1,17
1301,270,1,17
875,729,1,17
729,875,1,17
1190,1301,1,17
1301,1190,1,17
1198,882,4,17
468,566,10,17
566,468,2,17
492,1302,1,17
1302,492,1,17
1304,621,1,17
621,1304,1,17
1296,222,1,17
35,1305,1,17
363,222,1,17
1236,1306,1,17
1306,1236,1,17
388,148,1,17
1107,465,2,17
1098,7,10,17
1305,35,1,17
634,1174,1,17
1174,634,1,17
963,1307,1,17
1307,963,1,17
309,832,-10,17
537,1308,-10,17
589,350,2,17
350,589,1,17
468,546,1,17
546,468,1,17
929,1309,1,17
1053,1310,1,17
1310,1053,1,17
1290,1257,1,17
929,1311,1,17
1311,929,1,17
1094,729,1,17
729,1094,1,17
729,1308,-10,17
714,522,2,17
1053,1290,1,17
1290,1053,1,17
729,1290,1,17
1290,729,1,17
1309,929,1,17
1231,1312,1,17
1312,1231,1,17
546,1286,1,17
1286,546,1,17
1277,832,-10,17
540,1303,3,17
1303,540,3,17
222,1296,1,17
222,363,1,17
963,1313,1,17
1053,521,1,17
1313,963,1,17
104,1053,4,17
521,1053,1,17
1053,104,3,17
1053,608,1,17
608,1053,1,17
204,1286,1,17
417,493,5,17
1286,204,1,17
770,824,-10,17
827,824,-10,17
7,1011,2,17
1011,7,3,17
623,824,-10,17
1119,1065,10,17
634,917,1,17
537,824,-10,17
908,1277,2,17
1268,1270,1,17
1270,1268,1,17
35,1314,1,17
35,1299,1,17
882,1315,1,17
1315,882,1,17
628,1053,1,17
1053,628,1,17
846,1053,1,17
1053,846,1,17
270,1316,1,17
1316,270,1,17
522,1316,1,17
1290,1317,1,17
1317,1290,1,17
452,1053,1,17
1053,452,1,17
729,986,1,17
986,729,1,17
468,1252,1,17
1252,468,1,17
621,1315,1,17
1315,621,1,17
963,708,5,17
708,963,3,17
1252,1315,1,17
1315,1252,1,17
468,1053,3,17
1053,468,3,17
1131,1185,3,17
1316,522,1,17
95,35,1,17
95,415,1,17
635,1267,1,17
1267,635,1,17
1317,1318,1,17
1318,1317,1,17
1207,1317,1,17
1317,1207,2,17
1094,1319,1,17
1319,1094,1,17
239,36,2,17
1162,1320,1,17
1320,1162,1,17
929,1317,1,17
1317,929,1,17
1319,1162,1,17
1162,1319,1,17
1147,1317,1,17
882,465,3,17
1053,1321,1,17
1321,1053,1,17
1317,1053,1,17
1053,1317,1,17
1053,522,1,17
1185,536,1,17
1185,1131,1,17
537,664,1,17
923,1053,1,17
1053,923,1,17
1312,1322,1,17
1162,1323,1,17
1323,1162,1,17
1310,1295,1,17
1295,1310,1,17
641,1324,1,17
1324,641,3,17
1315,1162,1,17
1162,1315,1,17
1162,1325,1,17
1322,1312,1,17
635,1,1,17
911,1326,10,17
937,1328,1,17
1328,937,1,17
1329,1327,1,17
36,239,2,17
1320,1329,-10,17
635,882,5,17
1162,1330,1,17
1330,1162,1,17
882,1331,2,17
678,1062,1,17
920,882,1,17
882,920,2,17
882,647,2,17
647,882,1,17
1331,882,4,17
1326,911,10,17
1312,1332,1,17
1332,1312,1,17
937,1319,1,17
1319,937,1,17
319,1176,1,17
1176,319,1,17
319,1302,1,17
1302,319,1,17
1034,1332,2,17
1332,1034,2,17
1162,1333,1,17
270,1115,2,17
1115,270,2,17
608,664,1,17
1312,1292,1,17
1292,1312,1,17
144,1239,1,17
664,608,2,17
1239,144,1,17
929,1162,2,17
1162,929,1,17
1162,530,1,17
530,1162,1,17
7,1335,1,17
238,1302,1,17
1217,1336,1,17
1336,1217,1,17
113,1053,1,17
1053,113,2,17
113,1292,2,17
1292,113,2,17
1268,1337,1,17
1337,1268,1,17
397,260,-10,17
978,1332,1,17
1332,978,1,17
1162,1332,1,17
1332,1162,1,17
1334,664,1,17
1268,1334,1,17
1334,1268,1,17
1268,550,1,17
550,1268,1,17
7,1334,1,17
882,1268,1,17
1275,1334,1,17
1334,1275,1,17
917,634,2,17
538,729,3,17
729,538,3,17
905,1053,2,17
1053,905,2,17
729,113,1,17
113,729,1,17
1094,1275,1,17
1275,1094,1,17
1094,777,2,17
1334,1094,1,17
1094,1334,2,17
1292,1053,2,17
1053,1292,2,17
1094,1053,4,17
1053,1094,4,17
1094,1292,2,17
1292,1094,2,17
1268,1094,10,17
113,317,1,17
317,113,1,17
502,1332,3,17
1332,502,3,17
280,1094,1,17
1268,1053,1,17
1053,1268,1,17
937,1338,1,17
1338,937,1,17
937,1325,3,17
1325,937,3,17
664,537,1,17
729,350,1,17
350,729,2,17
1333,1162,1,17
468,1268,7,18
729,530,1,18
530,729,1,18
1268,468,7,18
1302,1238,1,18
113,1340,10,18
1340,1139,-10,18
1268,7,4,18
1340,1144,-10,18
1340,1142,-10,18
1340,1141,-10,18
1340,1140,-10,18
1340,1143,-10,18
1340,832,-10,18
7,964,3,18
733,1057,2,18
35,1337,1,18
1183,270,5,18
1090,1341,1,18
1162,1307,1,18
1307,1162,2,18
280,1053,2,18
1053,280,2,18
1341,1090,1,18
1162,729,1,18
729,1162,1,18
621,1053,1,18
1053,621,1,18
664,1262,2,18
882,1053,3,18
1053,882,3,18
882,1342,1,18
1342,882,1,18
1342,1317,1,18
1337,35,1,18
309,270,2,18
35,1328,1,18
164,1343,1,18
309,666,1,18
666,309,1,18
1162,666,1,18
666,1162,1,18
2,832,-10,18
1343,164,1,18
1217,1344,1,18
1302,1345,1,18
1345,1302,1,18
1094,1268,9,18
1325,1345,1,18
1345,1325,1,18
1325,1268,1,18
1252,1302,1,18
1162,1130,1,18
1130,1162,1,18
1325,1162,1,18
1344,1217,1,18
1344,775,1,18
1268,35,1,18
35,1268,1,18
1,522,2,18
522,1,2,18
1162,1346,1,18
1325,780,1,18
937,452,1,18
452,937,1,18
923,1162,1,18
1094,280,3,18
7,1268,-1,18
937,688,5,18
688,937,5,18
1094,1299,1,18
1299,1094,1,18
1302,1252,2,18
468,1302,3,18
1302,468,3,18
923,937,1,18
937,923,1,18
468,1332,1,18
1332,468,1,18
1094,80,1,18
664,1347,1,18
522,1162,2,18
1162,1348,1,18
1348,1162,1,18
1347,664,1,18
1090,1349,1,18
1349,1090,1,18
1346,1162,1,18
1312,1350,1,18
1350,1312,1,18
1,882,1,18
309,1162,1,18
468,1351,1,18
1351,468,1,18
353,664,1,18
664,353,1,18
384,1317,1,18
6,35,4,18
6,664,1,18
664,6,2,18
7,152,2,18
35,664,1,18
664,35,2,18
1312,1352,1,18
1352,1312,1,18
1348,1353,1,18
1353,1348,1,18
757,522,2,18
1349,1354,1,18
1349,1355,1,18
1354,1349,1,18
775,1344,1,18
1355,1349,1,18
1312,1356,1,18
1162,25,2,18
387,1346,1,18
1356,1312,1,18
1346,387,1,18
687,1128,2,18
1128,687,2,18
546,1352,1,18
1352,546,1,18
937,6,2,18
6,937,1,18
283,7,10,18
937,1199,1,18
1199,937,1,18
546,1342,1,18
608,1352,1,18
1352,608,1,18
1176,1320,1,18
1320,1176,1,18
1312,1357,1,18
1357,1312,1,18
861,1,1,18
1,861,1,18
1358,518,10,18
518,1358,10,18
1359,1358,2,18
1353,1360,1,18
1360,1353,1,18
1201,1268,6,18
1268,1201,2,18
35,1361,1,18
1312,1362,1,18
1362,1312,1,18
1362,35,1,18
708,1363,8,18
664,1352,3,18
1176,1327,-10,18
1268,786,1,18
361,522,3,18
363,1364,1,18
1364,363,1,18
786,1268,1,18
1362,1332,1,18
522,361,3,18
1312,1365,1,18
1365,1312,1,18
468,1366,5,18
1366,468,5,18
1366,1367,5,18
625,1368,3,18
923,1057,1,18
1057,923,1,18
1,1369,1,18
1369,1,3,18
41,7,9,18
1352,1370,1,18
1370,1352,1,18
1352,635,2,18
635,1352,1,18
664,1028,2,18
1162,923,2,18
1358,1359,2,18
80,1094,2,18
80,165,6,18
1312,1371,1,18
1371,1312,1,18
1198,462,1,18
462,1198,1,18
1371,419,3,18
1267,1328,10,18
1328,1267,10,18
635,729,1,18
729,635,1,18
635,1372,1,18
1372,635,1,18
1094,1348,1,18
1348,1094,1,18
1162,1373,1,18
1373,1162,2,18
35,1362,1,18
1053,781,1,18
781,1053,1,18
1053,664,3,18
664,1053,2,18
6,384,6,18
948,1374,2,18
1374,948,2,18
729,363,5,18
363,729,5,18
7,283,3,18
1317,384,1,18
725,1358,1,18
1358,725,1,18
452,664,1,18
664,452,2,18
7,1053,5,18
939,1377,1,18
1377,939,1,18
1377,1378,1,18
1377,1328,1,18
1378,1377,5,18
1162,1252,1,18
1252,1162,1,18
1162,1377,1,18
1377,1162,1,18
1162,1379,1,18
1379,1162,1,18
1370,1379,1,18
1379,1370,1,18
1363,708,8,19
353,1162,2,19
1345,1380,1,19
1380,1345,1,19
1379,1377,1,19
1377,1379,1,19
937,550,1,19
550,937,1,19
1242,1162,2,19
1162,1242,1,19
1379,780,1,19
1368,1381,3,19
1381,1368,10,19
35,1382,1,19
780,1383,3,19
1317,522,2,19
522,1317,1,19
780,1325,1,19
780,1379,1,19
202,235,6,19
1162,794,1,19
794,1162,1,19
353,484,1,19
484,353,1,19
1,1010,2,19
921,1310,2,19
1310,921,2,19
1185,827,3,19
628,1377,3,19
921,1267,1,19
1267,921,10,19
628,937,1,19
937,628,2,19
1201,1384,2,19
921,1384,2,19
1384,921,2,19
628,1252,1,19
1252,628,1,19
1384,1385,1,19
1385,1384,1,19
1377,1128,1,19
1128,1377,1,19
1377,628,1,19
882,13,1,19
13,882,1,19
1377,1387,-10,19
786,25,10,19
1383,1370,1,19
1370,1383,1,19
1368,1359,3,19
1359,1368,1,19
6,521,1,19
521,6,2,19
1317,521,1,19
521,1317,2,19
1377,1388,1,19
1388,1377,1,19
1352,1,10,19
1384,1201,10,19
1363,80,1,19
1201,1018,2,19
1018,1201,2,19
882,592,1,19
592,882,1,19
1377,1390,1,19
1390,1377,1,19
1368,673,2,19
1383,1391,1,19
1391,1383,1,19
353,135,2,19
135,353,1,19
635,1384,1,19
1383,1011,1,19
1011,1383,1,19
635,1318,1,19
1318,635,1,19
1328,1377,1,19
1328,35,1,19
1252,1393,-5,19
35,1393,-1,19
1267,1393,-10,19
1,309,2,19
1385,882,10,19
882,1385,1,19
1392,882,2,19
468,522,3,19
664,1394,1,19
1046,1395,2,19
1207,1391,1,19
882,1392,2,19
1267,546,10,19
546,1267,2,19
1391,1207,1,19
1267,1397,1,19
1397,1267,1,19
921,80,3,19
80,921,3,19
729,353,1,19
353,729,1,19
725,468,1,19
468,725,1,19
664,1201,2,19
1201,664,2,19
270,1368,1,19
655,669,4,19
1134,272,1,19
272,1134,1,19
1174,1368,1,19
1368,1174,3,19
921,1399,1,19
1399,921,1,19
1053,546,1,19
546,1053,2,19
522,1396,2,19
1396,522,2,19
1389,1,1,19
1383,1400,1,19
1400,1383,1,19
468,1401,1,19
1401,468,1,19
468,1402,1,19
1402,468,1,19
350,921,1,19
921,350,1,19
540,1403,2,19
1348,1375,2,19
1375,1348,2,19
1317,1252,1,19
1252,1317,1,19
1162,1404,1,19
1404,1162,1,19
35,1405,1,19
35,1406,1,19
921,1252,3,19
1252,921,3,19
1382,35,1,19
522,468,2,19
1317,1028,1,19
1028,1317,1,19
1406,35,1,19
1267,149,1,19
1405,35,1,19
775,1407,2,19
1407,775,1,19
1207,882,10,19
1368,1408,3,19
1408,1368,3,19
186,35,2,19
35,186,2,19
346,1409,1,19
1409,346,1,19
1368,634,3,19
634,1368,1,19
775,1410,1,19
1410,1062,2,19
80,1411,2,19
1411,80,2,19
882,204,1,19
882,1207,10,19
1402,1366,1,19
1366,1402,1,19
1396,60,8,19
1162,309,1,19
1162,1,5,19
1162,522,2,19
204,882,1,19
1094,1412,1,19
1412,1094,1,19
1267,1366,1,19
1366,1267,1,19
7,1413,1,19
1413,7,2,19
35,1414,1,19
35,528,2,19
1383,1402,1,19
1402,1383,1,19
937,1402,1,19
1402,937,1,19
882,468,5,19
468,882,5,19
905,1332,1,19
1332,905,1,19
905,1192,1,19
1192,905,1,19
1368,1275,3,19
1275,1368,1,19
882,1162,2,19
41,1415,1,19
1415,41,1,19
1376,80,1,19
468,1416,1,19
1416,468,1,19
346,1417,1,19
1417,346,1,19
209,1267,2,19
1267,209,2,19
209,1377,1,19
1377,209,1,19
80,1376,3,19
1411,1377,2,19
1377,1411,1,19
1094,1389,1,19
1389,1094,1,19
135,1317,1,19
1094,207,1,19
207,1094,1,19
635,1317,1,19
1317,635,1,19
1401,1418,1,19
1418,1401,1,19
1267,1419,1,19
1419,1267,1,19
1162,1286,1,19
729,780,5,19
780,729,5,19
1368,80,3,19
80,1368,3,19
522,7,1,19
7,522,2,19
861,149,1,19
1217,1420,5,19
1366,1317,1,19
1217,546,1,19
546,1217,1,19
1366,1222,2,19
1420,1217,5,19
882,904,3,19
904,882,3,19
664,1376,2,19
1421,545,1,19
468,428,2,19
1415,468,2,19
468,1415,2,19
1376,664,2,19
417,1422,2,19
468,1423,2,19
1423,468,2,19
468,1352,2,19
1352,468,2,19
468,1207,2,19
468,1222,3,19
1222,468,3,19
149,1267,2,19
1286,1162,1,19
1422,417,2,19
1422,209,2,19
1422,280,2,19
905,1366,1,19
41,1422,1,19
1422,41,1,19
1207,468,1,19
468,470,1,19
470,468,1,19
937,1275,1,20
937,1424,1,20
1424,937,1,20
1275,937,1,20
7,235,5,20
468,13,1,20
13,468,1,20
1034,1348,2,20
1400,41,1,20
41,1400,1,20
516,468,1,20
468,516,3,20
516,13,1,20
13,516,1,20
1217,1034,2,20
1034,1217,2,20
1217,1413,2,20
1413,1217,2,20
1383,149,1,20
1348,1034,2,20
1034,832,-10,20
1162,1034,1,20
1034,1162,1,20
1384,635,10,20
1366,905,4,20
35,729,1,20
729,35,1,20
468,729,5,20
729,468,5,20
775,1425,3,20
1366,1426,1,20
1425,775,2,20
1426,1366,1,20
1426,35,1,20
546,207,1,20
207,546,1,20
1312,1426,1,20
1426,1312,1,20
149,468,3,20
468,149,5,20
1062,1427,1,20
1062,1410,1,20
522,1376,3,20
1376,1,1,20
468,705,2,20
705,468,2,20
7,1428,1,20
1427,1062,1,20
468,113,7,20
113,468,7,20
149,78,1,20
1396,705,1,20
705,1396,1,20
468,1429,1,20
1429,468,1,20
468,592,2,20
592,468,2,20
635,468,1,20
468,635,1,20
468,545,1,20
921,1396,4,20
1396,921,4,20
468,1430,2,20
1430,468,3,20
1217,465,1,20
465,1217,1,20
1317,1431,1,20
35,1432,1,20
1432,35,1,20
1432,1433,1,20
1379,1207,1,20
35,1434,1,20
1434,35,1,20
468,1034,4,20
1034,468,4,20
1433,1432,1,20
1201,113,2,20
113,1201,2,20
1431,1317,1,20
35,1426,1,20
1207,1379,1,20
1034,7,1,20
7,1034,2,20
948,1435,2,20
1435,948,2,20
439,3,1,20
439,62,1,20
1376,905,1,20
1376,781,-5,20
1028,1322,1,20
1322,1028,1,20
905,1401,1,20
1401,905,1,20
725,1383,1,20
1383,725,1,20
417,905,1,20
35,1338,1,20
1338,35,1,20
1185,801,10,20
1338,209,1,20
1383,961,1,20
961,1383,1,20
41,1436,1,20
1317,1368,1,20
1436,41,1,20
1383,465,2,20
465,1383,1,20
1368,1317,3,20
905,209,2,20
209,905,2,20
387,209,1,20
209,387,1,20
935,7,10,20
1401,1358,1,20
7,935,4,20
1436,621,1,20
621,1436,1,20
88,101,9,20
1322,452,1,20
452,1322,1,20
1436,468,2,20
468,1436,2,20
882,729,3,20
417,1005,2,20
729,882,3,20
905,1439,3,20
280,1436,1,20
801,1185,8,20
495,1322,1,20
1322,495,1,20
775,35,5,20
35,1440,1,20
1441,35,1,20
35,1356,1,20
963,1348,2,20
1348,963,2,20
1319,41,1,20
41,1319,1,20
1319,1396,2,20
1396,1319,2,20
1162,540,1,20
41,729,1,20
1376,522,4,20
209,1375,2,20
149,1396,2,20
1396,149,2,20
36,1442,1,20
1442,36,1,20
1375,209,2,20
1115,1348,1,20
1348,1115,1,20
270,1183,3,20
1370,1317,1,20
1439,1438,1,20
1438,1439,1,20
775,1203,1,20
1203,775,1,20
1356,35,1,20
729,41,1,20
729,135,5,20
1162,894,1,20
894,1162,1,20
163,1383,1,20
135,209,1,20
209,135,2,20
468,353,2,20
353,468,1,20
1383,468,2,20
468,1383,2,20
1383,163,1,20
894,1444,1,20
1444,894,2,20
894,832,-1,20
15,729,1,20
1198,1201,1,20
1201,1198,3,20
35,1445,1,20
35,1441,1,20
35,1439,1,20
1439,35,1,20
309,1393,-10,20
309,1308,-10,20
309,1143,-10,20
309,1145,-10,20
32,1201,1,20
1443,1376,2,20
1443,1201,2,20
1201,1443,-10,20
1201,32,1,20
1396,1446,1,20
1376,1443,-1,20
1446,1396,1,20
1368,1412,3,20
1412,1368,1,20
56,35,2,20
35,56,2,20
1317,1370,1,21
1317,468,2,21
468,1317,2,21
937,1302,2,21
1302,937,2,21
1302,832,-10,21
135,1348,1,21
1348,135,1,21
1193,628,-10,21
35,1447,1,21
36,1444,1,21
1444,36,2,21
921,468,3,21
468,921,3,21
439,309,1,21
1094,1386,1,21
1441,95,1,21
1376,309,1,21
1317,922,2,21
922,1317,2,21
729,15,1,21
35,1417,1,21
209,1338,2,21
1417,35,1,21
1383,1448,1,21
1448,1383,5,21
1162,1449,1,21
882,304,1,21
1162,1317,2,21
1317,1162,2,21
304,468,1,21
468,304,1,21
1449,1162,1,21
465,882,8,21
1094,882,1,21
921,204,4,21
204,921,4,21
1354,112,1,21
41,1352,1,21
35,1446,1,21
35,1450,1,21
35,1451,1,21
1451,35,4,21
1386,1394,1,21
243,141,2,21
35,1452,1,21
1452,35,1,21
546,1376,1,21
1386,705,1,21
1410,775,2,21
705,1386,2,21
1384,905,1,21
1376,546,1,21
664,1443,-10,21
1366,1453,1,21
1453,1366,1,21
786,592,1,21
592,786,1,21
95,1441,1,21
775,1454,2,21
1454,775,2,21
905,1384,1,21
1396,587,1,21
587,1396,1,21
1451,1455,1,21
1455,1451,1,21
1396,163,2,21
163,1396,2,21
225,1368,1,21
1439,1018,4,21
35,1217,4,21
35,775,2,21
1018,1439,4,21
546,1456,1,21
546,1384,1,21
546,1451,1,21
280,1456,2,21
1456,546,1,21
1456,280,1,21
1447,35,1,21
1,1447,1,21
1348,687,1,21
592,1396,1,21
1396,592,1,21
1217,35,5,21
1368,228,3,21
228,1368,1,21
1456,1457,1,21
1457,1456,1,21
7,417,5,21
1201,1334,2,21
1334,1201,2,21
1348,1458,1,21
1458,1348,1,21
664,1334,2,21
35,1459,1,21
35,1460,1,21
1217,550,1,21
550,1217,1,21
882,1438,1,21
882,1348,1,21
1348,882,1,21
1334,1217,1,21
1217,1334,1,21
1217,1458,1,21
1458,1217,1,21
1018,882,1,21
1345,1406,1,21
1406,1345,1,21
573,1461,2,21
1461,573,2,21
1217,905,1,21
41,1384,1,21
1384,41,1,21
1458,1406,1,21
1201,272,5,21
1217,1354,1,21
1217,1300,1,21
1300,1217,1,21
1462,1217,3,21
1386,546,1,21
1464,1439,2,21
1439,1464,2,21
1368,592,3,21
592,1368,1,21
641,1461,2,21
1354,1465,2,21
1354,1217,2,21
1252,1466,1,21
1466,1252,1,21
1368,1467,3,21
1467,1368,3,21
1396,1400,1,21
1461,641,3,21
1201,1451,3,21
1451,1201,3,21
1094,1400,1,21
1400,1094,2,21
1400,1396,1,21
1396,1468,1,21
1468,1396,1,21
1383,1447,1,21
1447,1383,1,21
1396,449,1,21
1396,1470,1,21
1470,1396,1,21
1396,1471,1,21
1471,1396,1,21
1317,1396,2,21
540,272,3,21
1458,1472,1,21
104,1464,5,21
104,535,5,21
1472,1458,1,21
1334,1473,1,21
1473,1334,1,21
1368,1334,3,21
35,1474,1,21
417,1475,2,21
1474,35,1,21
1334,705,1,21
1198,1290,1,22
1290,1198,1,22
1185,1317,2,22
204,1476,1,22
1476,204,1,22
272,705,2,22
705,272,2,22
1468,1477,1,22
1477,1468,1,22
41,1377,2,22
1377,41,2,22
35,1463,1,22
1463,35,1,22
35,1478,1,22
1162,882,2,22
1478,35,1,22
1478,112,1,22
566,546,1,22
546,566,1,22
566,1477,2,22
921,592,3,22
592,921,3,22
546,1479,1,22
1479,546,2,22
1477,566,2,22
1334,1480,1,22
1480,1334,1,22
592,1317,3,22
1317,592,3,22
186,1376,1,22
710,882,1,22
1465,1354,2,22
566,1217,2,22
1217,566,2,22
1217,1252,1,22
1252,1217,1,22
1217,1481,1,22
1481,1217,1,22
1348,1482,1,22
1482,1348,1,22
1376,186,1,22
592,149,2,22
149,861,2,22
149,592,2,22
1217,705,1,22
705,1217,1,22
705,35,1,22
35,705,1,22
249,1477,2,22
1477,249,2,22
1386,1479,1,22
35,1482,1,22
1482,35,1,22
1479,1386,2,22
35,1483,1,22
35,1484,1,22
1386,1457,2,22
1383,41,1,22
882,1383,4,22
1368,1201,4,22
1368,1162,3,22
1406,1458,1,22
184,17,2,22
280,387,1,22
387,280,1,22
1483,35,1,22
35,823,1,22
823,35,1,22
1406,823,2,22
823,1406,1,22
1317,1353,1,22
1353,1317,1,22
309,1368,1,22
280,905,1,22
905,280,1,22
35,280,1,22
280,35,1,22
7,465,3,22
465,7,3,22
540,1162,3,22
540,1,10,22
540,1486,1,22
1386,1488,1,22
1488,1386,1,22
1486,540,1,22
546,353,2,22
353,546,1,22
41,777,3,22
1217,777,2,22
777,1217,2,22
1217,1486,1,22
1486,1217,1,22
35,1486,1,22
1486,35,1,22
1457,1386,1,22
1162,1386,1,22
280,1217,4,22
1217,280,3,22
1473,1037,1,22
280,7,4,22
1217,523,1,22
7,280,2,22
523,1217,1,22
439,1489,1,22
280,1473,1,22
1473,280,1,22
280,1490,1,22
1490,280,1,22
280,1491,1,22
1491,280,1,22
6,280,1,22
280,6,1,22
280,1447,1,22
1447,280,1,22
1486,523,1,22
523,1486,1,22
1396,1477,1,22
35,1288,1,22
280,1493,1,22
1493,280,2,22
1396,1375,1,22
1288,35,1,22
1386,1379,-1,22
1473,129,2,22
540,1473,1,22
1473,540,1,22
1438,546,2,22
41,1217,1,22
1217,41,1,22
1383,1222,1,22
1222,1383,2,22
1201,1368,3,22
1486,1386,1,22
1386,1486,1,22
1317,1494,2,23
1494,1317,3,23
1438,523,1,23
1464,280,4,23
280,1464,1,23
41,1477,1,23
1477,41,1,23
546,1438,3,23
1438,882,2,23
1490,41,5,23
41,1490,2,23
35,1437,10,23
1217,1442,1,23
1492,1217,2,23
1442,1217,1,23
1477,1495,1,23
635,1477,1,23
1495,1477,1,23
1386,1404,1,23
522,757,2,23
1496,545,1,23
1477,1396,2,23
1396,1201,9,23
1201,1396,9,23
1396,129,3,23
35,1497,1,23
35,1498,1,23
1484,35,2,23
309,1386,3,23
1162,1368,1,23
465,1386,1,23
1386,465,1,23
41,1500,1,23
1500,41,1,23
1500,823,1,23
823,1500,1,23
823,1348,1,23
1348,823,1,23
1352,823,2,23
823,1352,2,23
540,1487,1,23
88,1501,10,23
1487,540,1,23
1473,1368,1,23
1386,1028,1,23
1028,1386,1,23
1375,1396,1,23
1386,1502,1,23
1502,1386,1,23
775,545,2,23
775,1503,1,23
775,1462,1,23
1383,1487,1,23
1462,775,1,23
35,1505,1,23
1473,545,2,23
1302,546,2,23
1499,1506,1,23
1506,1499,1,23
1506,35,1,23
1464,1386,3,23
1464,1383,5,23
1477,905,1,23
894,1386,1,23
1386,894,1,23
1477,546,1,23
546,1477,1,23
1507,1386,5,23
1507,1508,1,23
1508,1509,1,23
1508,1499,1,23
1508,1507,1,23
1499,1508,1,23
1053,777,1,23
777,1053,1,23
725,1386,2,23
1386,725,2,23
41,1507,1,23
1507,41,1,23
1386,1508,2,23
1510,1386,1,23
570,641,4,23
1386,204,1,23
204,1510,1,23
1510,204,1,23
775,1437,9,23
775,1504,5,23
1386,1507,2,23
1383,1464,2,23
1499,905,1,23
1499,1394,1,23
1386,1511,3,23
1508,1317,1,24
1478,347,1,24
1487,1317,1,24
1478,535,1,24
1317,1508,1,24
1508,1480,1,24
1198,1480,1,24
1480,1198,1,24
1508,1386,3,24
905,1499,1,24
905,1477,1,24
1480,1508,2,24
1513,1514,1,24
1386,1513,1,24
1514,1513,1,24
112,93,2,24
641,570,3,24
35,1506,1,24
1217,1328,2,24
1328,1217,2,24
1512,1345,1,24
1354,894,1,24
1413,1513,1,24
1513,1413,1,24
1386,469,1,24
469,1386,1,24
1386,1464,3,24
546,1302,3,24
1383,1322,1,24
112,223,1,24
1386,722,2,24
35,1469,1,24
1469,35,1,24
1469,1386,2,24
1386,1469,1,24
112,1,1,24
112,28,2,24
112,174,1,24
112,110,1,24
112,775,1,24
112,1354,1,24
4,935,4,24
546,1517,1,24
1517,546,1,24
202,1518,3,24
540,1517,1,24
1517,540,1,24
546,1469,2,24
1469,546,5,24
1317,304,3,24
304,1317,3,24
6,687,1,24
112,1519,1,24
112,61,2,24
1519,112,1,24
35,1517,1,24
1517,35,1,24
350,1386,1,24
1386,350,1,24
350,1517,1,24
1517,350,2,24
1386,6,5,24
905,1520,1,24
7,23,4,24
663,665,4,24
665,663,2,24
1490,1386,1,24
1386,1490,1,24
1386,540,2,24
1217,1462,2,24
937,1521,1,24
35,350,1,24
1521,937,1,24
350,35,2,24
1386,545,2,24
243,545,1,24
1386,1522,1,24
1353,905,3,24
1353,832,-10,24
35,1523,1,24
786,1386,2,24
1383,44,-10,24
1386,832,-10,24
1451,1469,1,24
1469,1451,1,24
64,1473,1,24
1473,64,1,24
1386,1524,1,24
1524,1386,1,24
1456,1386,1,24
41,718,1,24
718,41,2,24
1386,1525,1,24
1386,1512,1,24
1396,777,1,24
353,35,1,24
1386,1473,1,24
1473,1386,1,24
1473,1396,1,24
1487,1525,1,24
1525,1487,1,24
1525,1396,2,24
35,592,1,24
1363,1526,1,24
1526,1363,1,24
1386,1516,1,24
1516,1386,1,24
1334,1527,1,24
1363,1317,1,24
1317,1363,1,24
1527,1334,1,24
1386,1392,2,24
1334,545,1,24
1386,1528,1,25
1528,1386,1,25
592,1412,1,25
1413,1529,4,25
1529,1413,5,25
1412,592,1,25
1413,1386,2,25
1386,1413,2,25
1525,35,1,25
1396,1530,1,25
1530,1396,1,25
309,1201,3,25
1317,1529,1,25
1529,1317,1,25
1473,1531,1,25
1473,1524,1,25
1524,1473,1,25
1531,1473,1,25
1217,243,1,25
1529,1532,1,25
13,1533,1,25
1533,13,1,25
35,1533,1,25
1533,35,1,25
243,775,1,25
243,1217,2,25
1396,535,2,25
309,1363,2,25
1531,280,2,25
35,1534,1,25
1317,1412,1,25
1412,1317,1,25
1353,1352,5,25
1352,1353,5,25
1353,1396,2,25
882,1396,2,25
1386,1412,1,25
1396,1525,2,25
1520,905,2,25
905,1535,1,25
1535,905,1,25
